"Categoría ID","Categoría Nombre","Producto ID","Producto Nombre",Precio
12,"Aceite, especias y salsas",4240,"Aceite de oliva 0,4º Hacendado",5.85
12,"Aceite, especias y salsas",4717,"Aceite de oliva virgen extra Hacendado",19.55
12,"Aceite, especias y salsas",4740,"Aceite de oliva virgen extra Hacendado",6.75
12,"Aceite, especias y salsas",4706,"Aceite de oliva virgen extra Hacendado Gran Selección",6.95
12,"Aceite, especias y salsas",4640,"Aceite de oliva 1º Hacendado",5.85
12,"Aceite, especias y salsas",4711,"Aceite de oliva virgen Hacendado",17.95
12,"Aceite, especias y salsas",4749,"Aceite de oliva virgen Hacendado",6.25
12,"Aceite, especias y salsas",4204,"Aceite de oliva suave Hacendado",16.85
12,"Aceite, especias y salsas",4609,"Aceite de oliva intenso Hacendado",16.85
12,"Aceite, especias y salsas",4718,"Aceite de oliva virgen extra Hacendado",2.90
12,"Aceite, especias y salsas",4850,"Aceite de oliva virgen extra Picual Casa Juncal",5.95
12,"Aceite, especias y salsas",4041,"Aceite de girasol refinado 0,2º Hacendado",8.50
12,"Aceite, especias y salsas",4040,"Aceite de girasol refinado 0,2º Hacendado",1.75
12,"Aceite, especias y salsas",4193,"Aceite de coco virgen Hacendado",4.55
12,"Aceite, especias y salsas",4940,"Vinagre de vino blanco Hacendado",0.65
12,"Aceite, especias y salsas",4957,"Vinagre de manzana Hacendado",0.80
12,"Aceite, especias y salsas",4903,"Limón exprimido Hacendado",1.00
12,"Aceite, especias y salsas",4908,"Crema de vinagre balsámico de Módena Hacendado",1.75
12,"Aceite, especias y salsas",13609,"Vinagre de Jerez reserva Hacendado",2.00
12,"Aceite, especias y salsas",4905,"Reducción bálsamica de vinagre Pedro Ximénez Hacendado",2.25
12,"Aceite, especias y salsas",26496,"Vinagre balsámico de Módena Hacendado",2.35
12,"Aceite, especias y salsas",19731,"Sal fina Hacendado",0.40
12,"Aceite, especias y salsas",16864,"Sal fina de mesa Hacendado",0.75
12,"Aceite, especias y salsas",19732,"Sal yodada fina Hacendado",0.40
12,"Aceite, especias y salsas",19733,"Sal gruesa Hacendado",0.40
12,"Aceite, especias y salsas",29007,"Bicarbonato de sódio Hacendado",1.50
12,"Aceite, especias y salsas",29006,"Bicarbonato de sódio Hacendado",1.10
12,"Aceite, especias y salsas",19740,"Escamas de sal marina natural Polasal",2.00
12,"Aceite, especias y salsas",19734,"Sal gruesa para hornear Hacendado",1.25
12,"Aceite, especias y salsas",34130,"Sal de ajo Hacendado",1.80
12,"Aceite, especias y salsas",29016,"Sal de frutas sabor limón Hacendado",2.10
12,"Aceite, especias y salsas",19713,"Sal 60% menos de sodio Hacendado",2.30
12,"Aceite, especias y salsas",19726,"Preparado para ahumar Hacendado",3.30
12,"Aceite, especias y salsas",8930,"Sal rosa del Himalaya Hacendado",2.65
12,"Aceite, especias y salsas",5598,"Orégano Hacendado",0.95
12,"Aceite, especias y salsas",5599,"Perejil Hacendado",0.90
12,"Aceite, especias y salsas",47994,"Hoja de laurel Hacendado",0.80
12,"Aceite, especias y salsas",34131,"Hierbas provenzales Hacendado",1.20
12,"Aceite, especias y salsas",34128,"Albahaca Hacendado",1.25
12,"Aceite, especias y salsas",34175,"Romero Hacendado",1.35
12,"Aceite, especias y salsas",5547,"Tomillo Hacendado",1.05
12,"Aceite, especias y salsas",52739,"Eneldo Hacendado",1.85
12,"Aceite, especias y salsas",34721,"Cilantro Hacendado",1.85
12,"Aceite, especias y salsas",60873,"Ajo y Perejil Hacendado",1.35
12,"Aceite, especias y salsas",34182,"Colorante alimentario Hacendado",0.95
12,"Aceite, especias y salsas",34184,"Pimentón dulce Hacendado",1.00
12,"Aceite, especias y salsas",34102,"Pimentón dulce de la Vera Hacendado",1.75
12,"Aceite, especias y salsas",34116,"Azafrán molido Hacendado",1.80
12,"Aceite, especias y salsas",8370,"Azafrán hebra Hacendado",1.80
12,"Aceite, especias y salsas",34183,"Pimentón picante Hacendado",1.35
12,"Aceite, especias y salsas",60573,"Pimentón dulce Hacendado",1.30
12,"Aceite, especias y salsas",34171,"Pimienta negra molida Hacendado",1.15
12,"Aceite, especias y salsas",67693,"Molinillo pimienta negra Hacendado",1.65
12,"Aceite, especias y salsas",34172,"Pimienta negra en grano Hacendado",1.50
12,"Aceite, especias y salsas",67694,"Molinillo mix pimientas Hacendado",1.85
12,"Aceite, especias y salsas",34170,"Pimienta blanca molida Hacendado",2.15
12,"Aceite, especias y salsas",86656,"Ajo granulado Hacendado",1.12
12,"Aceite, especias y salsas",34208,"Cebolla frita crujiente Hacendado",1.15
12,"Aceite, especias y salsas",34177,"Canela molida Hacendado",1.00
12,"Aceite, especias y salsas",52880,"Canela en rama Hacendado",1.45
12,"Aceite, especias y salsas",34120,"Comino molido Hacendado",1.20
12,"Aceite, especias y salsas",34121,"Comino en grano Hacendado",1.95
12,"Aceite, especias y salsas",34125,"Curry Hacendado",1.15
12,"Aceite, especias y salsas",34173,"Nuez moscada molida Hacendado",1.65
12,"Aceite, especias y salsas",34138,"Cebolla en polvo Hacendado",0.92
12,"Aceite, especias y salsas",34178,"Cayena guindillas Hacendado",1.33
12,"Aceite, especias y salsas",37417,"Cayena molida Hacendado",1.62
12,"Aceite, especias y salsas",34163,"Cúrcuma Hacendado",1.30
12,"Aceite, especias y salsas",34149,"Jengibre molido Hacendado",1.65
12,"Aceite, especias y salsas",34130,"Sal de ajo Hacendado",1.80
12,"Aceite, especias y salsas",34113,"Ñoras Hacendado",1.53
12,"Aceite, especias y salsas",34122,"Clavo en grano Hacendado",1.75
12,"Aceite, especias y salsas",34123,"Anís en grano Hacendado",2.00
12,"Aceite, especias y salsas",60869,"Piñones Hacendado",2.96
12,"Aceite, especias y salsas",86843,"Piñones Hacendado",6.07
12,"Aceite, especias y salsas",23353,"Sazonador para fajitas Hacendado sabor tex-mex",0.85
12,"Aceite, especias y salsas",11971,"Sazonador ajo y limón Hacendado para carne y pescado",1.05
12,"Aceite, especias y salsas",11972,"Sazonador hierbas provenzales Hacendado para pollo y costillas",1.00
12,"Aceite, especias y salsas",86659,"Sazonador barbacoa Hacendado para pollo y costillas",1.30
12,"Aceite, especias y salsas",34702,"Sazonador para paella con azafrán Hacendado",1.45
12,"Aceite, especias y salsas",17147,"Sazonador para burritos Hacendado",1.30
12,"Aceite, especias y salsas",86808,"Sazonador pollo y carne Hacendado",1.40
12,"Aceite, especias y salsas",60640,"Sazonador pasta Hacendado",1.60
12,"Aceite, especias y salsas",34114,"Mezcla de especias para gazpacho manchego Hacendado",2.50
12,"Aceite, especias y salsas",13406,"Mayonesa Hacendado",1.10
12,"Aceite, especias y salsas",52728,"Mayonesa Hacendado",0.95
12,"Aceite, especias y salsas",13407,"Mayonesa Hacendado",1.25
12,"Aceite, especias y salsas",23816,"Mayonesa en sobres individuales Hacendado",1.25
12,"Aceite, especias y salsas",35840,"Mayonesa Hellmann's",2.65
12,"Aceite, especias y salsas",35839,"Salsa Original Ligeresa",2.00
12,"Aceite, especias y salsas",17039,"Salsa Original Ligeresa",2.65
12,"Aceite, especias y salsas",17166,"Mayonesa Musa",2.45
12,"Aceite, especias y salsas",15793,"Salsa Light Hacendado",1.10
12,"Aceite, especias y salsas",15794,"Salsa Light Hacendado",1.25
12,"Aceite, especias y salsas",23579,"Ketchup Hacendado",1.15
12,"Aceite, especias y salsas",67586,"Ketchup en sobres individuales Hacendado",1.40
12,"Aceite, especias y salsas",35837,"Ketchup Heinz",3.50
12,"Aceite, especias y salsas",35343,"Salsa de tomate Zero sin azúcares añadidos Hacendado",1.60
12,"Aceite, especias y salsas",17229,"Mostaza a la antigua Hacendado",1.70
12,"Aceite, especias y salsas",17228,"Mostaza de Dijon Hacendado",1.25
12,"Aceite, especias y salsas",23410,"Mostaza clásica Hacendado",1.35
12,"Aceite, especias y salsas",17150,"Allioli Chovi",1.35
12,"Aceite, especias y salsas",17172,"Allioli Hacendado",1.05
12,"Aceite, especias y salsas",17173,"Allioli en sobres individuales Hacendado",1.50
12,"Aceite, especias y salsas",17132,"Tomate frito Hacendado",1.35
12,"Aceite, especias y salsas",17151,"Tomate frito Hacendado",0.90
12,"Aceite, especias y salsas",17108,"Tomate frito Hacendado",0.85
12,"Aceite, especias y salsas",17163,"Tomate frito receta artesana Hacendado",2.10
12,"Aceite, especias y salsas",17131,"Tomate frito receta artesana Hacendado",1.50
12,"Aceite, especias y salsas",17110,"Tomate frito Hida",1.75
12,"Aceite, especias y salsas",17153,"Tomate frito estilo casero Hacendado",1.20
12,"Aceite, especias y salsas",17128,"Tomate frito Hacendado con aceite de oliva",1.40
12,"Aceite, especias y salsas",17330,"Tomate frito sin azúcares añadidos Hacendado",1.10
12,"Aceite, especias y salsas",17346,"Salsa Barbacoa Hacendado",1.15
12,"Aceite, especias y salsas",17502,"Salsa pimienta verde Hacendado",1.25
12,"Aceite, especias y salsas",17347,"Salsa Burger Hacendado",1.35
12,"Aceite, especias y salsas",17396,"Salsa Piri Piri Hacendado",1.00
12,"Aceite, especias y salsas",35412,"Salsa curry Tikka Masala Hacendado picante",2.00
12,"Aceite, especias y salsas",60521,"Salsa Barbacoa Zero sin azúcares añadidos Hacendado",1.45
12,"Aceite, especias y salsas",35438,"Salsa Pesto con albahaca Hacendado",1.95
12,"Aceite, especias y salsas",52858,"Salsa de tomate Boloñesa Hacendado",1.90
12,"Aceite, especias y salsas",52859,"Salsa de tomate con Albahaca Hacendado",1.75
12,"Aceite, especias y salsas",17410,"Salsa fresca Trufa Hacendado",1.45
12,"Aceite, especias y salsas",17409,"Salsa fresca Queso Hacendado",1.45
12,"Aceite, especias y salsas",35186,"Salsa fresca Pesto con albahaca Hacendado",2.00
12,"Aceite, especias y salsas",7972,"Salsa fresca Setas Hacendado",1.65
12,"Aceite, especias y salsas",35183,"Salsa fresca Carbonara Hacendado",1.65
12,"Aceite, especias y salsas",17360,"Salsa de Soja Hacendado",1.25
12,"Aceite, especias y salsas",17362,"Salsa Teriyaki Hacendado",1.65
12,"Aceite, especias y salsas",22721,"Salsa Agridulce Hacendado",1.50
12,"Aceite, especias y salsas",22613,"Salsa Thai Chili dulce J-Lek",1.55
12,"Aceite, especias y salsas",17382,"Salsa de Soja sin gluten Hacendado",2.50
12,"Aceite, especias y salsas",3840,"Guacamole Hacendado",3.85
12,"Aceite, especias y salsas",3852,"Guacamole Hacendado",1.75
12,"Aceite, especias y salsas",17327,"Salsa Yogur Hacendado",1.20
12,"Aceite, especias y salsas",16827,"Salsa Mexicana Hacendado",1.25
12,"Aceite, especias y salsas",17386,"Salsa Ranch Hacendado",1.35
12,"Aceite, especias y salsas",17366,"Salsa César Hacendado",1.40
12,"Aceite, especias y salsas",17265,"Aliño de aceite con perejil y ajo Hacendado",1.75
12,"Aceite, especias y salsas",52467,"Salsa Miel y Mostaza Hacendado",1.45
12,"Aceite, especias y salsas",17259,"Salsa de Trufa",3.10
12,"Aceite, especias y salsas",17348,"Salsa Gajo Rústica Hacendado",1.35
12,"Aceite, especias y salsas",35344,"Salsa de Queso Hacendado",1.65
12,"Aceite, especias y salsas",23137,"Chili con carne Hacendado",2.70
12,"Aceite, especias y salsas",23073,"Salsa cocktail Hacendado",1.50
12,"Aceite, especias y salsas",23072,"Salsa Cocktail Hacendado",1.30
12,"Aceite, especias y salsas",34157,"Carne de pimiento choricero Hacendado",1.55
12,"Aceite, especias y salsas",17441,"Pasta de sésamo Tahini Hacendado",2.95
12,"Aceite, especias y salsas",8803,"Salsa Bechamel Knorr",2.25
18,"Agua y refrescos",28035,"Agua mineral grande Bronchales",1.26
18,"Agua y refrescos",23448,"Agua mineral grande Bronchales",2.34
18,"Agua y refrescos",23449,"Agua mineral grande Bronchales",0.39
18,"Agua y refrescos",28491,"Agua mineral mediana Bronchales",3.00
18,"Agua y refrescos",28499,"Agua mineral mediana Bronchales",0.50
18,"Agua y refrescos",27061,"Agua mineral pequeña Bronchales",1.62
18,"Agua y refrescos",27054,"Agua mineral pequeña Bronchales",0.27
18,"Agua y refrescos",28566,"Agua mineral pequeña Bronchales tapón infantil",2.28
18,"Agua y refrescos",28567,"Agua mineral pequeña Bronchales tapón infantil",0.38
18,"Agua y refrescos",28060,"Agua mineral grande Cortes",0.89
18,"Agua y refrescos",27088,"Agua mineral grande Cortes",0.78
18,"Agua y refrescos",28269,"Agua mineral grande Cortes",1.50
18,"Agua y refrescos",28270,"Agua mineral grande Cortes",0.25
18,"Agua y refrescos",28163,"Agua mineral mediana Cortes",2.40
18,"Agua y refrescos",28164,"Agua mineral mediana Cortes",0.40
18,"Agua y refrescos",27076,"Agua mineral pequeña Cortes",1.32
18,"Agua y refrescos",27078,"Agua mineral pequeña Cortes",0.22
18,"Agua y refrescos",28288,"Agua mineral pequeña Cortes tapón infantil",1.44
18,"Agua y refrescos",28296,"Agua mineral pequeña Cortes tapón infantil",0.24
18,"Agua y refrescos",27314,"Agua mineral grande Bezoya",4.44
18,"Agua y refrescos",27230,"Agua mineral grande Bezoya",0.74
18,"Agua y refrescos",27099,"Agua mineral grande Nestlé Aquarel",3.54
18,"Agua y refrescos",27232,"Agua mineral grande Nestlé Aquarel",0.59
18,"Agua y refrescos",27350,"Agua mineral grande Font Vella",4.20
18,"Agua y refrescos",27204,"Agua mineral grande Font Vella",0.73
18,"Agua y refrescos",27327,"Agua mineral grande Solán de Cabras",5.22
18,"Agua y refrescos",27356,"Agua mineral grande Solán de Cabras",0.87
18,"Agua y refrescos",27291,"Agua mineral grande Lanjarón",4.20
18,"Agua y refrescos",27216,"Agua mineral grande Lanjarón",0.73
18,"Agua y refrescos",28198,"Agua de coco Chaokoh 100% natural",2.60
18,"Agua y refrescos",27213,"Agua mineral con gas grande Vichy Catalan",1.49
18,"Agua y refrescos",28185,"Agua mineral con gas pequeña Vichy Catalan",5.89
18,"Agua y refrescos",27366,"Agua mineral con gas grande Cortes",2.46
18,"Agua y refrescos",27367,"Agua mineral con gas grande Cortes",0.41
18,"Agua y refrescos",27368,"Agua mineral con gas pequeña Cortes",1.62
18,"Agua y refrescos",27369,"Agua mineral con gas pequeña Cortes",0.27
18,"Agua y refrescos",27894,"Agua mineral con gas grande San Pellegrino",8.16
18,"Agua y refrescos",27893,"Agua mineral con gas grande San Pellegrino",1.36
18,"Agua y refrescos",27203,"Agua de soda con sifón La Casa",1.60
18,"Agua y refrescos",27598,"Agua mineral con gas grande Fonter",6.84
18,"Agua y refrescos",27597,"Agua mineral con gas grande Fonter",1.14
18,"Agua y refrescos",27973,"Gaseosa Hacendado grande",0.50
18,"Agua y refrescos",27972,"Gaseosa Hacendado pequeña",1.92
18,"Agua y refrescos",27971,"Gaseosa Hacendado pequeña",0.32
18,"Agua y refrescos",27733,"Gaseosa La Casera grande",1.80
18,"Agua y refrescos",27735,"Gaseosa La Casera grande",1.00
18,"Agua y refrescos",29608,"Bebida isotónica limón Aquarius",1.99
18,"Agua y refrescos",29605,"Bebida isotónica limón Aquarius",6.80
18,"Agua y refrescos",29625,"Bebida isotónica limón Aquarius",0.89
18,"Agua y refrescos",28576,"Bebida isotónica sabor cítrico Iso drink",1.00
18,"Agua y refrescos",28575,"Bebida isotónica sabor cítrico Iso drink",2.70
18,"Agua y refrescos",28574,"Bebida isotónica sabor cítrico Iso drink",0.45
18,"Agua y refrescos",29609,"Bebida isotónica naranja Aquarius",1.99
18,"Agua y refrescos",29604,"Bebida isotónica naranja Aquarius",6.80
18,"Agua y refrescos",29624,"Bebida isotónica naranja Aquarius",0.89
18,"Agua y refrescos",29612,"Bebida isotónica limón Aquarius zero azúcar",1.99
18,"Agua y refrescos",28688,"Bebida isotónica de naranja Iso drink",1.00
18,"Agua y refrescos",28690,"Bebida isotónica de naranja Iso drink",2.70
18,"Agua y refrescos",28689,"Bebida isotónica de naranja Iso drink",0.45
18,"Agua y refrescos",29410,"Bebida isotónica Iso On blue Hacendado",1.55
18,"Agua y refrescos",29080,"Bebida isotónica Iso On blue Hacendado",0.60
18,"Agua y refrescos",5564,"Bebida energética Energy Drink Zero Hacendado",2.40
18,"Agua y refrescos",27944,"Bebida energética Zero Hacendado",0.40
18,"Agua y refrescos",28670,"Bebida energética Energy Ultra zero Monster",5.36
18,"Agua y refrescos",28119,"Bebida energética Energy Ultra zero Monster",1.45
18,"Agua y refrescos",28664,"Bebida energética energy Monster",5.36
18,"Agua y refrescos",28016,"Bebida energética Energy Monster",1.45
18,"Agua y refrescos",28266,"Bebida energética Energy Drink Hacendado",1.60
18,"Agua y refrescos",28263,"Bebida energética Energy Drink Hacendado",2.40
18,"Agua y refrescos",28264,"Bebida energética Energy Drink Hacendado",0.40
18,"Agua y refrescos",8870,"Bebida energética Red Bull",7.50
18,"Agua y refrescos",27905,"Bebida energética Red Bull",1.59
18,"Agua y refrescos",29365,"Bebida energética original Burn",4.60
18,"Agua y refrescos",27913,"Bebida energética original Burn",1.25
18,"Agua y refrescos",28116,"Gel energético con cafeína Enervit Sport sabor cítricos",3.60
18,"Agua y refrescos",13815,"Bebida energética Mango Loco Monster",5.36
18,"Agua y refrescos",13814,"Bebida energética Mango Loco Monster",1.45
18,"Agua y refrescos",40322,"Bebida energética Furious Energy drink",1.00
18,"Agua y refrescos",40323,"Bebida energética Tropic Energy drink",1.00
18,"Agua y refrescos",52920,"Malta Maltín Polar",7.00
18,"Agua y refrescos",52921,"Malta Maltín Polar",1.25
18,"Agua y refrescos",60602,"Bebida energética zero Watermelon Energy drink",1.00
18,"Agua y refrescos",60603,"Bebida energética Zero Furious Energy drink",1.00
18,"Agua y refrescos",27348,"Refresco Coca-Cola",3.90
18,"Agua y refrescos",27342,"Refresco Coca-Cola",1.99
18,"Agua y refrescos",9886,"Refresco Coca-Cola",2.90
18,"Agua y refrescos",28181,"Refresco Coca-Cola",1.49
18,"Agua y refrescos",28113,"Refresco Coca-Cola",5.00
18,"Agua y refrescos",29360,"Refresco Coca-Cola",1.45
18,"Agua y refrescos",27321,"Refresco Coca-Cola",9.72
18,"Agua y refrescos",27326,"Refresco Coca-Cola",0.89
18,"Agua y refrescos",29072,"Refresco cola Hacendado",0.75
18,"Agua y refrescos",29031,"Refresco cola Hacendado",1.98
18,"Agua y refrescos",29032,"Refresco cola Hacendado",0.33
18,"Agua y refrescos",27426,"Refresco Coca-Cola Zero azúcar",9.72
18,"Agua y refrescos",27414,"Refresco Coca-Cola Zero azúcar",0.89
18,"Agua y refrescos",27449,"Refresco Coca-Cola Zero azúcar",3.90
18,"Agua y refrescos",27445,"Refresco Coca-Cola Zero azúcar",1.99
18,"Agua y refrescos",9887,"Refresco Coca-Cola Zero azúcar",2.90
18,"Agua y refrescos",13816,"Refresco Coca-Cola Zero azúcar",1.49
18,"Agua y refrescos",28115,"Refresco Coca-Cola Zero azúcar",5.00
18,"Agua y refrescos",29361,"Refresco Coca-Cola Zero azúcar",1.45
18,"Agua y refrescos",27184,"Refresco Coca-Cola light",7.29
18,"Agua y refrescos",27406,"Refresco Coca-Cola light",0.89
18,"Agua y refrescos",26997,"Refresco Coca-Cola Zero Zero",9.72
18,"Agua y refrescos",27559,"Refresco Coca-Cola Zero Zero",0.89
18,"Agua y refrescos",28180,"Refresco Coca-Cola Zero Zero",3.90
18,"Agua y refrescos",27462,"Refresco Coca-Cola Zero Zero",1.99
18,"Agua y refrescos",29073,"Refresco cola Hacendado Zero azúcar",0.75
18,"Agua y refrescos",29033,"Refresco cola Hacendado Zero azúcar",1.98
18,"Agua y refrescos",29034,"Refresco cola Hacendado Zero azúcar",0.33
18,"Agua y refrescos",29074,"Refresco cola Hacendado Zero azúcar Zero cafeína",0.75
18,"Agua y refrescos",29035,"Refresco cola Hacendado Zero azúcar Zero cafeína",1.98
18,"Agua y refrescos",29036,"Refresco cola Hacendado Zero azúcar Zero cafeína",0.33
18,"Agua y refrescos",26997,"Refresco Coca-Cola Zero Zero",9.72
18,"Agua y refrescos",27559,"Refresco Coca-Cola Zero Zero",0.89
18,"Agua y refrescos",28180,"Refresco Coca-Cola Zero Zero",3.90
18,"Agua y refrescos",27462,"Refresco Coca-Cola Zero Zero",1.99
18,"Agua y refrescos",29074,"Refresco cola Hacendado Zero azúcar Zero cafeína",0.75
18,"Agua y refrescos",29035,"Refresco cola Hacendado Zero azúcar Zero cafeína",1.98
18,"Agua y refrescos",29036,"Refresco cola Hacendado Zero azúcar Zero cafeína",0.33
18,"Agua y refrescos",27610,"Refresco Fanta limón",1.79
18,"Agua y refrescos",13817,"Refresco Fanta limón",6.57
18,"Agua y refrescos",27602,"Refresco Fanta limón",0.75
18,"Agua y refrescos",8779,"Refresco Fanta limón zero azúcares añadidos",5.84
18,"Agua y refrescos",27608,"Refresco Fanta limón zero azúcares añadidos",0.75
18,"Agua y refrescos",29077,"Refresco de limón Hacendado fresh gas",0.92
18,"Agua y refrescos",29043,"Refresco de limón Hacendado fresh gas",2.10
18,"Agua y refrescos",29044,"Refresco de limón Hacendado fresh gas",0.35
18,"Agua y refrescos",29078,"Refresco de limón Hacendado zero azúcar fresh gas",0.92
18,"Agua y refrescos",29045,"Refresco de limón Hacendado zero azúcar fresh gas",2.10
18,"Agua y refrescos",29046,"Refresco de limón Hacendado zero azúcar fresh gas",0.35
18,"Agua y refrescos",27761,"Refresco limón Schweppes original",5.12
18,"Agua y refrescos",27762,"Refresco limón Schweppes original",0.95
18,"Agua y refrescos",39702,"Bebida zumo de frutas con gas Magic sin alcohol",2.20
18,"Agua y refrescos",26990,"Refresco lima limón Sprite",1.59
18,"Agua y refrescos",28176,"Refresco lima limón Sprite",4.56
18,"Agua y refrescos",27845,"Refresco lima limón Sprite",0.59
18,"Agua y refrescos",29079,"Refresco lima limón Hacendado fresh gas",0.92
18,"Agua y refrescos",29047,"Refresco lima limón Hacendado fresh gas",2.10
18,"Agua y refrescos",29048,"Refresco lima limón Hacendado fresh gas",0.35
18,"Agua y refrescos",29064,"Refresco lima limón Hacendado zero azúcar fresh gas",0.92
18,"Agua y refrescos",27526,"Refresco Fanta naranja",3.00
18,"Agua y refrescos",27508,"Refresco Fanta naranja",1.79
18,"Agua y refrescos",27571,"Refresco Fanta naranja",6.57
18,"Agua y refrescos",27502,"Refresco Fanta naranja",0.75
18,"Agua y refrescos",27545,"Refresco Fanta naranja zero azúcares añadidos",1.55
18,"Agua y refrescos",8778,"Refresco Fanta naranja zero azúcares añadidos",5.84
18,"Agua y refrescos",27510,"Refresco Fanta naranja zero azúcares añadidos",0.75
18,"Agua y refrescos",29075,"Refresco de naranja Hacendado fresh gas",0.92
18,"Agua y refrescos",29039,"Refresco de naranja Hacendado fresh gas",2.10
18,"Agua y refrescos",29040,"Refresco de naranja Hacendado fresh gas",0.35
18,"Agua y refrescos",29076,"Refresco de naranja Hacendado zero fresh gas",0.92
18,"Agua y refrescos",29041,"Refresco de naranja Hacendado zero fresh gas",2.10
18,"Agua y refrescos",29042,"Refresco de naranja Hacendado zero fresh gas",0.35
18,"Agua y refrescos",27666,"Tónica original Schweppes",5.12
18,"Agua y refrescos",27667,"Tónica original Schweppes",0.95
18,"Agua y refrescos",29247,"Tónica original Schweppes",1.70
18,"Agua y refrescos",86117,"Tónica original Schweppes",5.28
18,"Agua y refrescos",86118,"Tónica original Schweppes",0.99
18,"Agua y refrescos",28034,"Tónica Hacendado",2.22
18,"Agua y refrescos",27980,"Tónica Hacendado",0.37
18,"Agua y refrescos",27487,"Tónica zero calorías Schweppes",5.12
18,"Agua y refrescos",27488,"Tónica zero calorías Schweppes",0.95
18,"Agua y refrescos",27234,"Tónica Nordic Mist",4.40
18,"Agua y refrescos",27017,"Tónica Nordic Mist",0.65
18,"Agua y refrescos",47995,"Tónica pink zero Schweppes",5.12
18,"Agua y refrescos",4888,"Tónica pink zero Schweppes",0.95
18,"Agua y refrescos",28435,"Bitter Kas sin alcohol",0.99
18,"Agua y refrescos",27832,"Refresco té verde Hacendado",1.00
18,"Agua y refrescos",67938,"Refresco té sabor limón Hacendado",1.00
18,"Agua y refrescos",86137,"Refresco té sabor melocotón Hacendado zero",1.00
18,"Agua y refrescos",80478,"Refresco té sabor melocotón Hacendado",1.00
18,"Agua y refrescos",11307,"Refresco té sabor limón Hacendado para diluir",1.50
18,"Agua y refrescos",11319,"Refresco té sabor melocotón Hacendado para diluir",1.50
18,"Agua y refrescos",86138,"Refresco té sabor mango Hacendado zero",1.00
18,"Agua y refrescos",67939,"Refresco té sabor limón Hacendado",3.00
18,"Agua y refrescos",67940,"Refresco té sabor limón Hacendado",0.50
18,"Agua y refrescos",5546,"Refresco té sabor limón Hacendado zero",1.00
18,"Agua y refrescos",11688,"Refresco té sabor limón Fuze Tea",1.99
18,"Agua y refrescos",11690,"Refresco té sabor limón Fuze Tea",7.12
18,"Agua y refrescos",11691,"Refresco té sabor limón Fuze Tea",0.99
18,"Agua y refrescos",28102,"Limonada Don Simón light sin gas",1.50
18,"Agua y refrescos",27951,"Refresco de naranja Simon Life sin gas",1.85
18,"Agua y refrescos",28077,"Refresco de naranja Gold Spring sin gas",1.40
18,"Agua y refrescos",27842,"Refresco de naranja Gold Spring sin gas",1.50
18,"Agua y refrescos",28187,"Refresco fusión de frutas Gold Spring cero sin gas",1.40
18,"Agua y refrescos",27759,"Bebida Florida Sunny Delight",1.50
18,"Agua y refrescos",28191,"Refresco piña-coco Gold Spring cero sin gas",1.40
18,"Agua y refrescos",28198,"Agua de coco Chaokoh 100% natural",2.60
18,"Agua y refrescos",6020,"Refresco Tropical Hacendado sin gas",1.10
18,"Agua y refrescos",15988,"Limonada Hacendado light sin gas",1.50
15,Aperitivos,22910,"Aceitunas verdes rellenas de anchoa Hacendado",2.91
15,Aperitivos,23217,"Aceitunas verdes rellenas de anchoa Hacendado",1.60
15,Aperitivos,22911,"Aceitunas verdes rellenas de anchoa Hacendado",0.97
15,Aperitivos,33053,"Aceitunas verdes sin hueso Hacendado",2.60
15,Aperitivos,33024,"Aceitunas verdes rellenas de anchoa Hacendado reducido en sal",1.40
15,Aperitivos,33078,"Aceitunas verdes rellenas de anchoa Hacendado reducidas en sal",1.80
15,Aperitivos,33168,"Aceitunas verdes Chupadedos Huerta de Barros partidas aliñadas",3.30
15,Aperitivos,80177,"Aceitunas verdes Gazpacha Hacendado partidas",2.50
15,Aperitivos,23759,"Aceitunas verdes rellenas de anchoa Hacendado",1.55
15,Aperitivos,33010,"Aceitunas verdes rellenas de anchoa Hacendado",3.95
15,Aperitivos,33114,"Aceitunas verdes sin hueso Hacendado",1.65
15,Aperitivos,13422,"Aceitunas verdes estilo casero Hacendado partidas aliñadas",2.85
15,Aperitivos,33121,"Aceitunas verdes sin hueso aliñadas Hacendado",1.90
15,Aperitivos,33178,"Aceitunas verdes rellenas de jalapeño Hacendado",1.65
15,Aperitivos,23708,"Aceitunas verdes rellenas de pimiento asado Hacendado",1.65
15,Aperitivos,33120,"Aceitunas verdes con hueso Hacendado sabor anchoa",2.85
15,Aperitivos,33205,"Aceitunas verdes con hueso Hacendado sabor anchoa",1.50
15,Aperitivos,86100,"Aceitunas verdes partidas Olives Garcia",3.90
15,Aperitivos,4791,"Aceitunas verdes rellenas de boquerón Hacendado en vinagre",1.75
15,Aperitivos,52622,"Aceitunas verdes sin hueso Picadedos Hacendado aliñadas",3.50
15,Aperitivos,8962,"Aceitunas verdes rellenas de anchoa La Alcoyana",2.75
15,Aperitivos,52734,"Aceitunas negras sin hueso Hacendado",1.05
15,Aperitivos,52733,"Aceitunas negras sin hueso Hacendado",3.15
15,Aperitivos,21756,"Aceitunas negras de Aragón Campo Nature",2.50
15,Aperitivos,86593,"Aceitunas negras en rodajas Hacendado",2.15
15,Aperitivos,5588,"Aceitunas negras sin hueso Hacendado",2.10
15,Aperitivos,33235,"Banderillas picantes Hacendado",1.65
15,Aperitivos,22154,"Banderillas dulces Hacendado",1.65
