Categoría ID,Categoría Nombre,Producto ID,Producto Nombre,Precio
1,Aceite,4240,"Aceite de oliva 0,4º Hacendado",5.85
1,Aceite,4717,Aceite de oliva virgen extra Hacendado,19.55
1,Aceite,4740,Aceite de oliva virgen extra Hacendado,6.75
1,Aceite,4706,Aceite de oliva virgen extra Hacendado Gran Selección,6.95
1,Aceite,4640,Aceite de oliva 1º Hacendado,5.85
1,Aceite,4711,Aceite de oliva virgen Hacendado,17.95
1,Aceite,4749,Aceite de oliva virgen Hacendado,6.25
1,Aceite,4204,Aceite de oliva suave Hacendado,16.85
1,Aceite,4609,Aceite de oliva intenso Hacendado,16.85
1,Aceite,4718,Aceite de oliva virgen extra Hacendado,2.90
1,Aceite,4850,Aceite de oliva virgen extra Picual Casa Juncal,5.95
1,Aceite,4041,"Aceite de girasol refinado 0,2º Hacendado",8.50
1,Aceite,4040,"Aceite de girasol refinado 0,2º Hacendado",1.75
1,Aceite,4193,Aceite de coco virgen Hacendado,4.55
2,Vinagre,4940,Vinagre de vino blanco Hacendado,0.65
2,Vinagre,4957,Vinagre de manzana Hacendado,0.80
7,Limon,4903,Limón exprimido Hacendado,1.00
2,Vinagre,4908,Crema de vinagre balsámico de Módena Hacendado,1.75
2,Vinagre,13609,Vinagre de Jerez reserva Hacendado,2.00
2,Vinagre,4905,Reducción bálsamica de vinagre Pedro Ximénez Hacendado,2.25
2,Vinagre,26496,Vinagre balsámico de Módena Hacendado,2.35
4,Sal,19731,Sal fina Hacendado,0.40
4,Sal,16864,Sal fina de mesa Hacendado,0.75
4,Sal,19732,Sal yodada fina Hacendado,0.40
4,Sal,19733,Sal gruesa Hacendado,0.40
6,Bicarbonato,29007,Bicarbonato de sódio Hacendado,1.50
6,Bicarbonato,29006,Bicarbonato de sódio Hacendado,1.10
4,Sal,19740,Escamas de sal marina natural Polasal,2.00
4,Sal,19734,Sal gruesa para hornear Hacendado,1.25
4,Sal,34130,Sal de ajo Hacendado,1.80
4,Sal,29016,Sal de frutas sabor limón Hacendado,2.10
4,Sal,19713,Sal 60% menos de sodio Hacendado,2.30
8,Especias,19726,Preparado para ahumar Hacendado,3.30
4,Sal,8930,Sal rosa del Himalaya Hacendado,2.65
8,Especias,5598,Orégano Hacendado,0.95
8,Especias,5599,Perejil Hacendado,0.90
8,Especias,47994,Hoja de laurel Hacendado,0.80
8,Especias,34131,Hierbas provenzales Hacendado,1.20
8,Especias,34128,Albahaca Hacendado,1.25
8,Especias,34175,Romero Hacendado,1.35
8,Especias,5547,Tomillo Hacendado,1.05
8,Especias,52739,Eneldo Hacendado,1.85
8,Especias,34721,Cilantro Hacendado,1.85
8,Especias,60873,Ajo y Perejil Hacendado,1.35
8,Especias,34182,Colorante alimentario Hacendado,0.95
8,Especias,34184,Pimentón dulce Hacendado,1.00
8,Especias,34102,Pimentón dulce de la Vera Hacendado,1.75
8,Especias,34116,Azafrán molido Hacendado,1.80
8,Especias,8370,Azafrán hebra Hacendado,1.80
8,Especias,34183,Pimentón picante Hacendado,1.35
8,Especias,60573,Pimentón dulce Hacendado,1.30
8,Especias,34171,Pimienta negra molida Hacendado,1.15
8,Especias,67693,Molinillo pimienta negra Hacendado,1.65
8,Especias,34172,Pimienta negra en grano Hacendado,1.50
8,Especias,67694,Molinillo mix pimientas Hacendado,1.85
8,Especias,34170,Pimienta blanca molida Hacendado,2.15
8,Especias,86656,Ajo granulado Hacendado,1.12
8,Especias,34208,Cebolla frita crujiente Hacendado,1.15
8,Especias,34177,Canela molida Hacendado,1.00
8,Especias,52880,Canela en rama Hacendado,1.45
8,Especias,34120,Comino molido Hacendado,1.20
8,Especias,34121,Comino en grano Hacendado,1.95
8,Especias,34125,Curry Hacendado,1.15
8,Especias,34173,Nuez moscada molida Hacendado,1.65
8,Especias,34138,Cebolla en polvo Hacendado,0.92
8,Especias,34178,Cayena guindillas Hacendado,1.33
8,Especias,37417,Cayena molida Hacendado,1.62
8,Especias,34163,Cúrcuma Hacendado,1.30
8,Especias,34149,Jengibre molido Hacendado,1.65
4,Sal,34130,Sal de ajo Hacendado,1.80
8,Especias,34113,Ñoras Hacendado,1.53
8,Especias,34122,Clavo en grano Hacendado,1.75
8,Especias,34123,Anís en grano Hacendado,2.00
8,Especias,60869,Piñones Hacendado,2.96
8,Especias,86843,Piñones Hacendado,6.07
5,Sazonador,23353,Sazonador para fajitas Hacendado sabor tex-mex,0.85
5,Sazonador,11971,Sazonador ajo y limón Hacendado para carne y pescado,1.05
5,Sazonador,11972,Sazonador hierbas provenzales Hacendado para pollo y costillas,1.00
5,Sazonador,86659,Sazonador barbacoa Hacendado para pollo y costillas,1.30
5,Sazonador,34702,Sazonador para paella con azafrán Hacendado,1.45
5,Sazonador,17147,Sazonador para burritos Hacendado,1.30
5,Sazonador,86808,Sazonador pollo y carne Hacendado,1.40
5,Sazonador,60640,Sazonador pasta Hacendado,1.60
8,Especias,34114,Mezcla de especias para gazpacho manchego Hacendado,2.50
3,Salsa,13406,Mayonesa Hacendado,1.10
3,Salsa,52728,Mayonesa Hacendado,0.95
3,Salsa,13407,Mayonesa Hacendado,1.25
3,Salsa,23816,Mayonesa en sobres individuales Hacendado,1.25
3,Salsa,35840,Mayonesa Hellmann's,2.65
3,Salsa,35839,Salsa Original Ligeresa,2.00
3,Salsa,17039,Salsa Original Ligeresa,2.65
3,Salsa,17166,Mayonesa Musa,2.45
3,Salsa,15793,Salsa Light Hacendado,1.10
3,Salsa,15794,Salsa Light Hacendado,1.25
3,Salsa,23579,Ketchup Hacendado,1.15
3,Salsa,67586,Ketchup en sobres individuales Hacendado,1.40
3,Salsa,35837,Ketchup Heinz,3.50
3,Salsa,35343,Salsa de tomate Zero sin azúcares añadidos Hacendado,1.60
3,Salsa,17229,Mostaza a la antigua Hacendado,1.70
3,Salsa,17228,Mostaza de Dijon Hacendado,1.25
3,Salsa,23410,Mostaza clásica Hacendado,1.35
3,Salsa,17150,Allioli Chovi,1.35
3,Salsa,17172,Allioli Hacendado,1.05
3,Salsa,17173,Allioli en sobres individuales Hacendado,1.50
3,Salsa,17132,Tomate frito Hacendado,1.35
3,Salsa,17151,Tomate frito Hacendado,0.90
3,Salsa,17108,Tomate frito Hacendado,0.85
3,Salsa,17163,Tomate frito receta artesana Hacendado,2.10
3,Salsa,17131,Tomate frito receta artesana Hacendado,1.50
3,Salsa,17110,Tomate frito Hida,1.75
3,Salsa,17153,Tomate frito estilo casero Hacendado,1.20
3,Salsa,17128,Tomate frito Hacendado con aceite de oliva,1.40
3,Salsa,17330,Tomate frito sin azúcares añadidos Hacendado,1.10
3,Salsa,17346,Salsa Barbacoa Hacendado,1.15
3,Salsa,17502,Salsa pimienta verde Hacendado,1.25
3,Salsa,17347,Salsa Burger Hacendado,1.35
3,Salsa,17396,Salsa Piri Piri Hacendado,1.00
3,Salsa,35412,Salsa curry Tikka Masala Hacendado picante,2.00
3,Salsa,60521,Salsa Barbacoa Zero sin azúcares añadidos Hacendado,1.45
3,Salsa,35438,Salsa Pesto con albahaca Hacendado,1.95
3,Salsa,52858,Salsa de tomate Boloñesa Hacendado,1.90
3,Salsa,52859,Salsa de tomate con Albahaca Hacendado,1.75
3,Salsa,17410,Salsa fresca Trufa Hacendado,1.45
3,Salsa,17409,Salsa fresca Queso Hacendado,1.45
3,Salsa,35186,Salsa fresca Pesto con albahaca Hacendado,2.00
3,Salsa,7972,Salsa fresca Setas Hacendado,1.65
3,Salsa,35183,Salsa fresca Carbonara Hacendado,1.65
3,Salsa,17360,Salsa de Soja Hacendado,1.25
3,Salsa,17362,Salsa Teriyaki Hacendado,1.65
3,Salsa,22721,Salsa Agridulce Hacendado,1.50
3,Salsa,22613,Salsa Thai Chili dulce J-Lek,1.55
3,Salsa,17382,Salsa de Soja sin gluten Hacendado,2.50
3,Salsa,3840,Guacamole Hacendado,3.85
3,Salsa,3852,Guacamole Hacendado,1.75
3,Salsa,17327,Salsa Yogur Hacendado,1.20
3,Salsa,16827,Salsa Mexicana Hacendado,1.25
3,Salsa,17386,Salsa Ranch Hacendado,1.35
3,Salsa,17366,Salsa César Hacendado,1.40
1,Aceite,17265,Aliño de aceite con perejil y ajo Hacendado,1.75
3,Salsa,52467,Salsa Miel y Mostaza Hacendado,1.45
3,Salsa,17259,Salsa de Trufa,3.10
3,Salsa,17348,Salsa Gajo Rústica Hacendado,1.35
3,Salsa,35344,Salsa de Queso Hacendado,1.65
8,Especias,23137,Chili con carne Hacendado,2.70
3,Salsa,23073,Salsa cocktail Hacendado,1.50
3,Salsa,23072,Salsa Cocktail Hacendado,1.30
8,Especias,34157,Carne de pimiento choricero Hacendado,1.55
8,Especias,17441,Pasta de sésamo Tahini Hacendado,2.95
3,Salsa,8803,Salsa Bechamel Knorr,2.25
10,Agua,28035,Agua mineral grande Bronchales,1.26
10,Agua,23448,Agua mineral grande Bronchales,2.34
10,Agua,23449,Agua mineral grande Bronchales,0.39
10,Agua,28491,Agua mineral mediana Bronchales,3.00
10,Agua,28499,Agua mineral mediana Bronchales,0.50
10,Agua,27061,Agua mineral pequeña Bronchales,1.62
10,Agua,27054,Agua mineral pequeña Bronchales,0.27
10,Agua,28566,Agua mineral pequeña Bronchales tapón infantil,2.28
10,Agua,28567,Agua mineral pequeña Bronchales tapón infantil,0.38
10,Agua,28060,Agua mineral grande Cortes,0.89
10,Agua,27088,Agua mineral grande Cortes,0.78
10,Agua,28269,Agua mineral grande Cortes,1.50
10,Agua,28270,Agua mineral grande Cortes,0.25
10,Agua,28163,Agua mineral mediana Cortes,2.40
10,Agua,28164,Agua mineral mediana Cortes,0.40
10,Agua,27076,Agua mineral pequeña Cortes,1.32
10,Agua,27078,Agua mineral pequeña Cortes,0.22
10,Agua,28288,Agua mineral pequeña Cortes tapón infantil,1.44
10,Agua,28296,Agua mineral pequeña Cortes tapón infantil,0.24
10,Agua,27314,Agua mineral grande Bezoya,4.44
10,Agua,27230,Agua mineral grande Bezoya,0.74
10,Agua,27099,Agua mineral grande Nestlé Aquarel,3.54
10,Agua,27232,Agua mineral grande Nestlé Aquarel,0.59
10,Agua,27350,Agua mineral grande Font Vella,4.20
10,Agua,27204,Agua mineral grande Font Vella,0.73
10,Agua,27327,Agua mineral grande Solán de Cabras,5.22
10,Agua,27356,Agua mineral grande Solán de Cabras,0.87
10,Agua,27291,Agua mineral grande Lanjarón,4.20
10,Agua,27216,Agua mineral grande Lanjarón,0.73
10,Agua,28198,Agua de coco Chaokoh 100% natural,2.60
10,Agua,27213,Agua mineral con gas grande Vichy Catalan,1.49
10,Agua,28185,Agua mineral con gas pequeña Vichy Catalan,5.89
10,Agua,27366,Agua mineral con gas grande Cortes,2.46
10,Agua,27367,Agua mineral con gas grande Cortes,0.41
10,Agua,27368,Agua mineral con gas pequeña Cortes,1.62
10,Agua,27369,Agua mineral con gas pequeña Cortes,0.27
10,Agua,27894,Agua mineral con gas grande San Pellegrino,8.16
10,Agua,27893,Agua mineral con gas grande San Pellegrino,1.36
10,Agua,27203,Agua de soda con sifón La Casa,1.60
10,Agua,27598,Agua mineral con gas grande Fonter,6.84
10,Agua,27597,Agua mineral con gas grande Fonter,1.14
9,Refrescos,27973,Gaseosa Hacendado grande,0.50
9,Refrescos,27972,Gaseosa Hacendado pequeña,1.92
9,Refrescos,27971,Gaseosa Hacendado pequeña,0.32
9,Refrescos,27733,Gaseosa La Casera grande,1.80
9,Refrescos,27735,Gaseosa La Casera grande,1.00
13,Bebida isotónica,29608,Bebida isotónica limón Aquarius,1.99
13,Bebida isotónica,29605,Bebida isotónica limón Aquarius,6.24
13,Bebida isotónica,29625,Bebida isotónica limón Aquarius,0.80
13,Bebida isotónica,28576,Bebida isotónica sabor cítrico Iso drink,1.00
13,Bebida isotónica,28575,Bebida isotónica sabor cítrico Iso drink,2.70
13,Bebida isotónica,28574,Bebida isotónica sabor cítrico Iso drink,0.45
9,Refrescos,29609,Bebida isotónica naranja Aquarius,1.99
9,Refrescos,29604,Bebida isotónica naranja Aquarius,6.24
9,Refrescos,29624,Bebida isotónica naranja Aquarius,0.80
13,Bebida isotónica,29612,Bebida isotónica limón Aquarius zero azúcar,1.99
9,Refrescos,28688,Bebida isotónica de naranja Iso drink,1.00
9,Refrescos,28690,Bebida isotónica de naranja Iso drink,2.70
9,Refrescos,28689,Bebida isotónica de naranja Iso drink,0.45
13,Bebida isotónica,29410,Bebida isotónica Iso On blue Hacendado,1.55
13,Bebida isotónica,29080,Bebida isotónica Iso On blue Hacendado,0.60
12,Bebida energética,5564,Bebida energética Energy Drink Zero Hacendado,2.40
12,Bebida energética,27944,Bebida energética Zero Hacendado,0.40
12,Bebida energética,28670,Bebida energética Energy Ultra zero Monster,6.68
12,Bebida energética,28119,Bebida energética Energy Ultra zero Monster,1.79
12,Bebida energética,28664,Bebida energética energy Monster,6.68
12,Bebida energética,28016,Bebida energética Energy Monster,1.79
12,Bebida energética,28266,Bebida energética Energy Drink Hacendado,1.60
12,Bebida energética,28263,Bebida energética Energy Drink Hacendado,2.40
12,Bebida energética,28264,Bebida energética Energy Drink Hacendado,0.40
12,Bebida energética,8870,Bebida energética Red Bull,7.50
12,Bebida energética,27905,Bebida energética Red Bull,1.59
12,Bebida energética,29365,Bebida energética original Burn,3.80
12,Bebida energética,27913,Bebida energética original Burn,1.00
12,Bebida energética,28116,Gel energético con cafeína Enervit Sport sabor cítricos,3.60
12,Bebida energética,13815,Bebida energética Mango Loco Monster,5.36
12,Bebida energética,13814,Bebida energética Mango Loco Monster,1.45
12,Bebida energética,40322,Bebida energética Furious Energy drink,1.00
12,Bebida energética,40323,Bebida energética Tropic Energy drink,1.00
9,Refrescos,52920,Malta Maltín Polar,7.00
9,Refrescos,52921,Malta Maltín Polar,1.25
12,Bebida energética,60602,Bebida energética zero Watermelon Energy drink,1.00
12,Bebida energética,60603,Bebida energética Zero Furious Energy drink,1.00
9,Refrescos,27348,Refresco Coca-Cola,3.70
9,Refrescos,27342,Refresco Coca-Cola,1.99
9,Refrescos,9886,Refresco Coca-Cola,2.90
9,Refrescos,28181,Refresco Coca-Cola,1.49
9,Refrescos,28113,Refresco Coca-Cola,5.00
9,Refrescos,29360,Refresco Coca-Cola,1.45
9,Refrescos,27321,Refresco Coca-Cola,10.44
9,Refrescos,27326,Refresco Coca-Cola,0.89
9,Refrescos,29072,Refresco cola Hacendado,0.75
9,Refrescos,29031,Refresco cola Hacendado,1.98
9,Refrescos,29032,Refresco cola Hacendado,0.33
9,Refrescos,27426,Refresco Coca-Cola Zero azúcar,10.44
9,Refrescos,27414,Refresco Coca-Cola Zero azúcar,0.89
9,Refrescos,27449,Refresco Coca-Cola Zero azúcar,3.70
9,Refrescos,27445,Refresco Coca-Cola Zero azúcar,1.99
9,Refrescos,9887,Refresco Coca-Cola Zero azúcar,2.90
9,Refrescos,13816,Refresco Coca-Cola Zero azúcar,1.49
9,Refrescos,28115,Refresco Coca-Cola Zero azúcar,5.00
9,Refrescos,29361,Refresco Coca-Cola Zero azúcar,1.45
9,Refrescos,27184,Refresco Coca-Cola light,7.83
9,Refrescos,27406,Refresco Coca-Cola light,0.89
9,Refrescos,26997,Refresco Coca-Cola Zero Zero,10.44
9,Refrescos,27559,Refresco Coca-Cola Zero Zero,0.89
9,Refrescos,28180,Refresco Coca-Cola Zero Zero,3.70
9,Refrescos,27462,Refresco Coca-Cola Zero Zero,1.99
9,Refrescos,29073,Refresco cola Hacendado Zero azúcar,0.75
9,Refrescos,29033,Refresco cola Hacendado Zero azúcar,1.98
9,Refrescos,29034,Refresco cola Hacendado Zero azúcar,0.33
9,Refrescos,29074,Refresco cola Hacendado Zero azúcar Zero cafeína,0.75
9,Refrescos,29035,Refresco cola Hacendado Zero azúcar Zero cafeína,1.98
9,Refrescos,29036,Refresco cola Hacendado Zero azúcar Zero cafeína,0.33
9,Refrescos,26997,Refresco Coca-Cola Zero Zero,10.44
9,Refrescos,27559,Refresco Coca-Cola Zero Zero,0.89
9,Refrescos,28180,Refresco Coca-Cola Zero Zero,3.70
9,Refrescos,27462,Refresco Coca-Cola Zero Zero,1.99
9,Refrescos,29074,Refresco cola Hacendado Zero azúcar Zero cafeína,0.75
9,Refrescos,29035,Refresco cola Hacendado Zero azúcar Zero cafeína,1.98
9,Refrescos,29036,Refresco cola Hacendado Zero azúcar Zero cafeína,0.33
9,Refrescos,27610,Refresco Fanta limón,1.79
9,Refrescos,13817,Refresco Fanta limón,5.76
9,Refrescos,27602,Refresco Fanta limón,0.66
9,Refrescos,8779,Refresco Fanta limón zero azúcares añadidos,5.12
9,Refrescos,27608,Refresco Fanta limón zero azúcares añadidos,0.66
9,Refrescos,29077,Refresco de limón Hacendado fresh gas,0.92
9,Refrescos,29043,Refresco de limón Hacendado fresh gas,2.10
9,Refrescos,29044,Refresco de limón Hacendado fresh gas,0.35
9,Refrescos,29078,Refresco de limón Hacendado zero azúcar fresh gas,0.92
9,Refrescos,29045,Refresco de limón Hacendado zero azúcar fresh gas,2.10
9,Refrescos,29046,Refresco de limón Hacendado zero azúcar fresh gas,0.35
9,Refrescos,27761,Refresco limón Schweppes original,5.12
9,Refrescos,27762,Refresco limón Schweppes original,0.95
11,Zumo,39702,Bebida zumo de frutas con gas Magic sin alcohol,2.20
9,Refrescos,26990,Refresco lima limón Sprite,1.25
9,Refrescos,28176,Refresco lima limón Sprite,4.56
9,Refrescos,27845,Refresco lima limón Sprite,0.59
9,Refrescos,29079,Refresco lima limón Hacendado fresh gas,0.92
9,Refrescos,29047,Refresco lima limón Hacendado fresh gas,2.10
9,Refrescos,29048,Refresco lima limón Hacendado fresh gas,0.35
9,Refrescos,29064,Refresco lima limón Hacendado zero azúcar fresh gas,0.92
9,Refrescos,27526,Refresco Fanta naranja,3.50
9,Refrescos,27508,Refresco Fanta naranja,1.79
9,Refrescos,27571,Refresco Fanta naranja,5.76
9,Refrescos,27502,Refresco Fanta naranja,0.66
9,Refrescos,27545,Refresco Fanta naranja zero azúcares añadidos,1.79
9,Refrescos,8778,Refresco Fanta naranja zero azúcares añadidos,5.12
9,Refrescos,27510,Refresco Fanta naranja zero azúcares añadidos,0.66
9,Refrescos,29075,Refresco de naranja Hacendado fresh gas,0.92
9,Refrescos,29039,Refresco de naranja Hacendado fresh gas,2.10
9,Refrescos,29040,Refresco de naranja Hacendado fresh gas,0.35
9,Refrescos,29076,Refresco de naranja Hacendado zero fresh gas,0.92
9,Refrescos,29041,Refresco de naranja Hacendado zero fresh gas,2.10
9,Refrescos,29042,Refresco de naranja Hacendado zero fresh gas,0.35
15,Tónica,27666,Tónica original Schweppes,5.12
15,Tónica,27667,Tónica original Schweppes,0.95
15,Tónica,29247,Tónica original Schweppes,1.70
15,Tónica,86117,Tónica original Schweppes,5.28
15,Tónica,86118,Tónica original Schweppes,0.99
15,Tónica,28034,Tónica Hacendado,2.22
15,Tónica,27980,Tónica Hacendado,0.37
15,Tónica,27487,Tónica zero calorías Schweppes,5.12
15,Tónica,27488,Tónica zero calorías Schweppes,0.95
15,Tónica,27234,Tónica Nordic Mist,3.60
15,Tónica,27017,Tónica Nordic Mist,0.55
15,Tónica,47995,Tónica pink zero Schweppes,5.12
15,Tónica,4888,Tónica pink zero Schweppes,0.95
9,Refrescos,28435,Bitter Kas sin alcohol,0.99
9,Refrescos,27832,Refresco té verde Hacendado,1.00
9,Refrescos,67938,Refresco té sabor limón Hacendado,1.00
9,Refrescos,86137,Refresco té sabor melocotón Hacendado zero,1.00
9,Refrescos,80478,Refresco té sabor melocotón Hacendado,1.00
9,Refrescos,11307,Refresco té sabor limón Hacendado para diluir,1.50
9,Refrescos,11319,Refresco té sabor melocotón Hacendado para diluir,1.50
9,Refrescos,86138,Refresco té sabor mango Hacendado zero,1.00
9,Refrescos,67939,Refresco té sabor limón Hacendado,3.00
9,Refrescos,67940,Refresco té sabor limón Hacendado,0.50
9,Refrescos,5546,Refresco té sabor limón Hacendado zero,1.00
9,Refrescos,11688,Refresco té sabor limón Fuze Tea,1.99
9,Refrescos,11690,Refresco té sabor limón Fuze Tea,7.12
9,Refrescos,11691,Refresco té sabor limón Fuze Tea,0.99
9,Refrescos,28102,Limonada Don Simón light sin gas,1.50
9,Refrescos,27951,Refresco de naranja Simon Life sin gas,1.85
9,Refrescos,28077,Refresco de naranja Gold Spring sin gas,1.40
9,Refrescos,27842,Refresco de naranja Gold Spring sin gas,1.50
9,Refrescos,28187,Refresco fusión de frutas Gold Spring cero sin gas,1.40
9,Refrescos,27759,Bebida Florida Sunny Delight,1.50
9,Refrescos,28191,Refresco piña-coco Gold Spring cero sin gas,1.40
10,Agua,28198,Agua de coco Chaokoh 100% natural,2.60
9,Refrescos,6020,Refresco Tropical Hacendado sin gas,1.10
9,Refrescos,15988,Limonada Hacendado light sin gas,1.50
170,Aceitunas,22910,Aceitunas verdes rellenas de anchoa Hacendado,2.91
170,Aceitunas,23217,Aceitunas verdes rellenas de anchoa Hacendado,1.60
170,Aceitunas,22911,Aceitunas verdes rellenas de anchoa Hacendado,0.97
170,Aceitunas,33053,Aceitunas verdes sin hueso Hacendado,2.60
170,Aceitunas,33078,Aceitunas verdes rellenas de anchoa Hacendado reducidas en sal,1.80
170,Aceitunas,33168,Aceitunas verdes Chupadedos Huerta de Barros partidas aliñadas,3.30
170,Aceitunas,80177,Aceitunas verdes Gazpacha Hacendado partidas,2.50
170,Aceitunas,23759,Aceitunas verdes rellenas de anchoa Hacendado,1.55
170,Aceitunas,33010,Aceitunas verdes rellenas de anchoa Hacendado,3.95
170,Aceitunas,33114,Aceitunas verdes sin hueso Hacendado,1.65
170,Aceitunas,13422,Aceitunas verdes estilo casero Hacendado partidas aliñadas,2.85
170,Aceitunas,33121,Aceitunas verdes sin hueso aliñadas Hacendado,1.90
170,Aceitunas,33178,Aceitunas verdes rellenas de jalapeño Hacendado,1.65
170,Aceitunas,23708,Aceitunas verdes rellenas de pimiento asado Hacendado,1.65
170,Aceitunas,33120,Aceitunas verdes con hueso Hacendado sabor anchoa,2.85
170,Aceitunas,33205,Aceitunas verdes con hueso Hacendado sabor anchoa,1.50
170,Aceitunas,86100,Aceitunas verdes partidas Olives Garcia,3.90
170,Aceitunas,4791,Aceitunas verdes rellenas de boquerón Hacendado en vinagre,1.75
170,Aceitunas,52622,Aceitunas verdes sin hueso Picadedos Hacendado aliñadas,3.50
170,Aceitunas,8962,Aceitunas verdes rellenas de anchoa La Alcoyana,2.75
170,Aceitunas,52734,Aceitunas negras sin hueso Hacendado,1.05
170,Aceitunas,52733,Aceitunas negras sin hueso Hacendado,3.15
170,Aceitunas,21756,Aceitunas negras de Aragón Campo Nature,2.50
170,Aceitunas,86593,Aceitunas negras en rodajas Hacendado,2.15
170,Aceitunas,5588,Aceitunas negras sin hueso Hacendado,2.10
15,Aperitivos,33235,Banderillas picantes Hacendado,1.65
15,Aperitivos,22154,Banderillas dulces Hacendado,1.65
15,Aperitivos,73331,Mix de encurtidos Hacendado,2.60
171,Pepinillos,29540,Pepinillos pequeños Hacendado,1.50
15,Aperitivos,33136,Altramuces Hacendado,1.75
15,Aperitivos,33190,Alcaparras Hacendado,1.30
171,Pepinillos,33182,Pepinillos en vinagre Hacendado,1.95
15,Aperitivos,5399,Cebolla roja Olives García en vinagre,3.15
15,Aperitivos,4868,Picadillo de variantes Hacendado,2.10
171,Pepinillos,33100,Pepinillos agridulces laminados Hacendado,1.90
15,Aperitivos,33141,Cebollitas Hacendado,1.60
15,Aperitivos,15966,Guindillas picantes Hacendado,1.55
15,Aperitivos,33022,Ajos aliñados Hacendado,2.60
15,Aperitivos,52683,Alcaparrones en vinagre Hacendado,2.95
15,Aperitivos,33108,Berenjenas de Almagro aliñada Antonio,3.89
15,Aperitivos,33189,Jalapeños picantes en vinagre Hacendado,1.65
171,Pepinillos,33026,Mix de pepinillos y cebollitas Hacendado,1.90
169,Frutos secos,15967,Piparra Hacendado,2.80
171,Pepinillos,5480,Pepinillos agridulces Hacendado,1.50
171,Pepinillos,5481,Pepinillos agridulces Hacendado,1.60
169,Frutos secos,34024,Nuez natural Hacendado pelada,2.20
169,Frutos secos,34865,Almendra natural Hacendado,2.09
169,Frutos secos,86202,Pistacho tostado Hacendado con sal,3.35
169,Frutos secos,34079,Pipas girasol tostadas Hacendado gigante con sal,1.20
169,Frutos secos,86190,Pistacho tostado Hacendado 0% sal añadida,3.35
169,Frutos secos,34820,Cacahuete frito con sal Hacendado pelado,1.00
169,Frutos secos,34078,Pipas girasol tostadas Hacendado gigante aguasal,1.20
169,Frutos secos,23365,Anacardo natural Hacendado,2.35
168,Snacks,34822,Palomitas de maíz con sal Hacendado para microondas,1.00
169,Frutos secos,34027,Anacardo frito salado Hacendado,2.40
169,Frutos secos,34025,Avellana tostada Hacendado 0% sal añadida,3.00
169,Frutos secos,34013,Almendra tostada y salada Hacendado con piel,2.80
169,Frutos secos,34868,Cacahuete frito y salado Hacendado con piel,1.30
15,Aperitivos,34821,Maíz frito crujiente y tierno Hacendado,1.00
169,Frutos secos,34009,Almendra frita y salada Hacendado pelada,2.55
169,Frutos secos,34031,Cacahuete tostado Hacendado 0% sal añadida,1.55
169,Frutos secos,34014,Almendra tostada Hacendado 0% sal añadida con piel,2.80
168,Snacks,34804,Maíz palomitas Hacendado,0.84
15,Aperitivos,13597,Maíz frito gigante Hacendado,1.40
169,Frutos secos,34838,Nuez macadamia Hacendado tostada con sal,2.70
169,Frutos secos,34963,Mezcla semillas Hacendado,1.43
169,Frutos secos,34188,Pipas de calabaza natural Hacendado peladas,1.66
169,Frutos secos,34194,Castañas cocidas y peladas Hacendado,1.40
169,Frutos secos,34143,Cacahuete frito con miel Hacendado,1.65
169,Frutos secos,34016,Cacahuete tostado con sal Hacendado,1.55
169,Frutos secos,5464,Semillas de chía Hacendado,1.33
169,Frutos secos,34145,Pipas de girasol fritas Hacendado peladas,1.10
169,Frutos secos,80492,Almendra marcona Hacendado frita con sal,2.85
168,Snacks,34212,Palomitas de maíz sabor mantequilla Hacendado para microondas,1.20
169,Frutos secos,23575,Almendra natural Hacendado sin piel,2.40
169,Frutos secos,34164,Avellana natural Hacendado,2.86
169,Frutos secos,34964,Semillas sésamo tostado Hacendado,1.50
169,Frutos secos,34043,Pipas girasol barbacoa Hacendado,1.35
169,Frutos secos,5940,Castañas,3.50
169,Frutos secos,34193,Pipas girasol naturales Hacendado peladas,1.22
169,Frutos secos,34962,Semillas lino dorado Hacendado,1.17
169,Frutos secos,34606,Nuez natural Hacendado,3.40
169,Frutos secos,34095,Pipas calabaza tostadas Hacendado aguasal,1.55
169,Frutos secos,23059,Pipas girasol tostadas Hacendado 0% sal añadida,1.30
169,Frutos secos,34236,Nuez de Brasil natural Hacendado,3.16
15,Aperitivos,36434,Peladillas Hacendado,1.75
169,Frutos secos,34262,Pistacho natural Hacendado pelado,2.69
169,Frutos secos,34997,Nuez Pecana natural Hacendado pelada,3.63
168,Snacks,34817,Palomitas de maíz dulces Hacendado para microondas,1.60
169,Frutos secos,13451,Cacahuete tostado Hacendado pelado 0% sal añadida,1.15
169,Frutos secos,13738,Cacahuete +Proteínas en polvo desgrasado Hacendado 14 g proteínas 70% reducido en grasa,2.75
169,Frutos secos,52667,Nuez troceada pelada Hacendado,1.45
15,Aperitivos,34231,Cocktail mezcla Hacendado,1.50
169,Frutos secos,16833,"Combinado frutos secos, frutas desecadas y semillas de calabaza Hacendado",2.20
15,Aperitivos,34047,Cocktail crunchy sabores Hacendado,1.70
15,Aperitivos,11513,Cocktail rodeo Hacendado,1.75
15,Aperitivos,86809,Cocktail natural Hacendado,2.45
15,Aperitivos,60015,Cocktail tostado 0% sal añadida Hacendado,2.50
15,Aperitivos,60009,Cocktail tostado y ahumado Hacendado,2.50
